Season,DayNum,team1_TeamID,team1_GameScore,team2_TeamID,team2_GameScore,WLoc,NumOT,outcome,team1_adjd,team1_adjemn,team1_adjo,team1_adjt,team1_Ast,team1_Blk,team1_DR,team1_FG3P,team1_FGA,team1_FGA3,team1_FGM,team1_FGM3,team1_FGP,team1_FirstD1Season,team1_FTA,team1_FTM,team1_FTP,team1_L,team1_L_tourn,team1_L_tourney,team1_LastD1Season,team1_luck,team1_oppds,team1_opponent_Ast,team1_opponent_Blk,team1_opponent_DR,team1_opponent_FG3P,team1_opponent_FGA,team1_opponent_FGA3,team1_opponent_FGM,team1_opponent_FGM3,team1_opponent_FGP,team1_opponent_FTA,team1_opponent_FTM,team1_opponent_FTP,team1_opponent_OR,team1_opponent_PF,team1_opponent_Score,team1_opponent_Stl,team1_opponent_TO,team1_oppos,team1_OR,team1_PF,team1_Score,team1_Seed,team1_Stl,team1_TeamName,team1_TO,team1_W,team1_W_tourn,team1_W_tourney,team1_WP,team1_WP_5,team2_adjd,team2_adjemn,team2_adjo,team2_adjt,team2_Ast,team2_Blk,team2_DR,team2_FG3P,team2_FGA,team2_FGA3,team2_FGM,team2_FGM3,team2_FGP,team2_FirstD1Season,team2_FTA,team2_FTM,team2_FTP,team2_L,team2_L_tourn,team2_L_tourney,team2_LastD1Season,team2_luck,team2_oppds,team2_opponent_Ast,team2_opponent_Blk,team2_opponent_DR,team2_opponent_FG3P,team2_opponent_FGA,team2_opponent_FGA3,team2_opponent_FGM,team2_opponent_FGM3,team2_opponent_FGP,team2_opponent_FTA,team2_opponent_FTM,team2_opponent_FTP,team2_opponent_OR,team2_opponent_PF,team2_opponent_Score,team2_opponent_Stl,team2_opponent_TO,team2_oppos,team2_OR,team2_PF,team2_Score,team2_Seed,team2_Stl,team2_TeamName,team2_TO,team2_W,team2_W_tourn,team2_W_tourney,team2_WP,team2_WP_5,team1_pct_wins_similar,team1_n_wins_similar,team2_pct_wins_similar,team2_n_wins_similar,team1_win_rate_dif,team2_win_rate_dif
2017,145,1211,83,1462,59,N,0,W,86.3,1.01,118.4,70.1,16.03030303030303,4.454545454545454,30.939393939393934,0.3819334389857369,58.63636363636363,19.12121212121212,30.363636363636363,7.303030303030303,0.5178294573643412,1985,22.424242424242426,16.545454545454547,0.7378378378378379,1,,0.0,2020,0.02,103.3,9.636363636363637,2.636363636363636,22.0,0.3,61.03030303030303,19.393939393939394,22.454545454545453,5.8181818181818175,0.3679245283018868,15.848484848484848,10.424242424242424,0.6577437858508605,10.515151515151516,19.60606060606061,61.15151515151515,5.212121212121212,12.515151515151516,106.2,9.363636363636363,16.454545454545453,84.57575757575758,1,7.151515151515151,Gonzaga,11.303030303030305,32,,6.0,0.9696969696969696,0.8,99.0,5.32,115.7,67.2,14.852941176470587,2.676470588235294,25.382352941176467,0.3399715504978663,56.735294117647065,20.676470588235293,25.764705882352942,7.029411764705883,0.4541213063763608,1985,23.35294117647059,16.058823529411768,0.6876574307304786,13,12.0,,2020,0.044000000000000004,99.5,14.058823529411766,3.8235294117647056,22.5,0.3382352941176471,56.08823529411765,22.0,25.35294117647059,7.4411764705882355,0.4520188778185632,18.88235294117647,13.205882352941178,0.6993769470404984,8.470588235294116,21.38235294117647,71.3529411764706,6.411764705882352,12.235294117647056,111.2,12.205882352941178,18.764705882352946,74.61764705882355,11,6.147058823529411,Xavier,12.794117647058822,21,5.0,,0.6176470588235294,0.6,0.9090909090909091,10,0.4,2,-0.06060606060606055,-0.21764705882352942
2018,136,1276,61,1285,47,N,0,W,90.5,-4.83,114.7,64.9,14.588235294117649,3.0882352941176467,24.676470588235286,0.3630952380952381,57.235294117647065,24.705882352941174,26.64705882352941,8.970588235294116,0.4655704008221994,1985,17.323529411764707,11.382352941176471,0.6570458404074703,7,,4.0,2020,0.052000000000000005,101.1,10.470588235294116,3.2352941176470584,24.64705882352941,0.3423913043478261,53.764705882352935,16.235294117647058,23.205882352941174,5.5588235294117645,0.4316192560175055,16.176470588235293,11.558823529411766,0.7145454545454546,7.970588235294117,17.705882352941178,63.529411764705884,4.088235294117647,12.852941176470587,111.4,8.647058823529411,15.705882352941178,73.6470588235294,3,6.1764705882352935,Michigan,9.176470588235292,27,,6.0,0.7941176470588235,1.0,98.4,2.09,108.8,68.0,12.806451612903226,3.3548387096774195,25.451612903225808,0.3413173652694611,59.483870967741936,16.161290322580644,28.0,5.516129032258066,0.4707158351409978,1985,23.12903225806452,16.548387096774196,0.7154811715481171,7,1.0,,2020,-0.0,106.0,10.096774193548388,3.806451612903226,23.193548387096772,0.35294117647058826,54.387096774193544,17.548387096774196,23.193548387096772,6.193548387096773,0.4264531435349941,22.451612903225808,16.225806451612904,0.7227011494252873,9.129032258064516,19.870967741935484,68.80645161290322,5.0,15.032258064516132,104.0,11.93548387096774,21.06451612903226,78.06451612903227,14,7.774193548387097,Montana,12.35483870967742,24,0.0,,0.7741935483870968,1.0,0.75,9,0.0,0,-0.044117647058823484,-0.7741935483870968
2019,139,1439,67,1251,58,N,0,W,94.0,-6.26,118.1,63.7,15.34375,2.3125,23.6875,0.3940949935815148,54.15625,24.34375,25.75,9.59375,0.4754760530871322,1985,17.03125,12.90625,0.7577981651376147,8,,6.0,2020,-0.005,99.9,12.15625,2.90625,21.0,0.3317702227432591,53.15625,26.65625,21.5625,8.84375,0.4056437389770723,14.03125,10.125,0.7216035634743875,8.9375,16.3125,62.09375,5.0625,14.09375,108.3,8.90625,15.28125,74.0,4,6.65625,Virginia Tech,11.375,24,,6.0,0.75,0.6,99.6,-3.2,111.1,62.3,14.129032258064516,2.4516129032258065,24.12903225806452,0.3661971830985916,54.548387096774185,22.903225806451612,26.387096774193548,8.387096774193548,0.4837374334713188,1989,14.161290322580646,11.032258064516132,0.7790432801822323,6,0.0,,2020,0.009000000000000001,105.8,10.258064516129034,2.7741935483870965,22.12903225806452,0.3289036544850498,52.29032258064516,19.41935483870968,22.29032258064516,6.387096774193548,0.4262800740283775,16.967741935483872,11.32258064516129,0.6673003802281369,8.709677419354838,15.612903225806454,62.29032258064516,5.354838709677419,13.548387096774194,102.5,7.645161290322582,15.612903225806454,72.19354838709677,12,6.161290322580645,Liberty,11.161290322580648,25,1.0,,0.8064516129032258,1.0,0.5,3,0.6666666666666666,2,-0.25,-0.13978494623655913
2010,138,1449,82,1307,64,N,0,W,93.6,1.13,111.7,71.7,14.0,3.939393939393939,24.87878787878788,0.3250950570342205,61.66666666666666,15.93939393939394,27.87878787878788,5.181818181818182,0.4520884520884521,1985,25.90909090909091,18.848484848484848,0.7274853801169591,9,,2.0,2020,0.028999999999999998,99.7,10.93939393939394,3.0909090909090913,22.60606060606061,0.3121272365805169,56.33333333333334,15.242424242424242,23.66666666666667,4.757575757575758,0.4201183431952663,26.12121212121212,17.848484848484848,0.6832946635730858,11.515151515151516,21.363636363636363,69.93939393939394,6.0606060606060606,16.09090909090909,106.7,13.515151515151516,21.60606060606061,79.78787878787878,11,7.272727272727272,Washington,12.787878787878787,24,,4.0,0.7272727272727273,1.0,97.4,1.85,113.6,67.4,14.424242424242426,3.515151515151515,25.51515151515152,0.3746438746438746,57.6969696969697,21.272727272727273,25.424242424242426,7.96969696969697,0.4406512605042017,1985,26.33333333333333,17.818181818181817,0.6766398158803222,4,3.0,,2020,0.096,100.9,13.0,2.6666666666666665,23.63636363636364,0.3314993122420908,54.60606060606061,22.03030303030303,23.303030303030305,7.303030303030303,0.4267480577136515,19.424242424242426,13.151515151515152,0.6770670826833073,9.333333333333334,22.696969696969692,67.06060606060606,5.606060606060606,13.87878787878788,105.0,13.212121212121213,17.666666666666668,76.63636363636364,3,6.757575757575758,New Mexico,11.212121212121213,29,8.0,,0.8787878787878788,0.8,0.6428571428571429,9,0.9166666666666666,11,-0.08441558441558439,0.037878787878787845
2012,146,1246,82,1124,70,N,0,W,89.6,-1.06,122.2,65.4,13.235294117647056,8.794117647058824,26.617647058823533,0.37142857142857133,56.58823529411765,15.441176470588234,27.323529411764714,5.735294117647059,0.4828482328482329,1985,22.617647058823533,16.294117647058822,0.7204161248374512,2,,2.0,2020,0.032,98.8,10.470588235294116,3.3235294117647056,19.94117647058824,0.3210702341137124,58.558823529411775,17.588235294117652,21.529411764705888,5.647058823529411,0.3676544450025113,14.970588235294118,10.294117647058824,0.6876227897838899,11.970588235294118,18.294117647058822,59.0,5.5,11.882352941176471,106.8,12.5,14.558823529411766,76.67647058823529,1,6.3235294117647065,Kentucky,11.352941176470587,32,,11.0,0.9411764705882352,0.8,94.7,-2.7,116.0,65.6,14.727272727272727,4.636363636363637,23.90909090909091,0.3769100169779287,56.0,17.848484848484848,26.09090909090909,6.727272727272728,0.4659090909090909,1985,20.424242424242426,15.363636363636365,0.7522255192878338,7,7.0,,2020,0.059000000000000004,98.5,13.030303030303033,3.1818181818181817,20.09090909090909,0.3387888707037643,56.15151515151515,18.51515151515152,23.393939393939394,6.2727272727272725,0.4166216945493794,17.78787878787879,12.212121212121213,0.686541737649063,11.696969696969695,18.818181818181817,65.27272727272727,6.787878787878787,14.363636363636365,108.1,12.12121212121212,17.636363636363637,74.27272727272727,3,7.636363636363638,Baylor,13.848484848484848,26,10.0,,0.7878787878787878,0.6,0.8461538461538461,11,0.5333333333333333,8,-0.09502262443438902,-0.2545454545454545
2005,134,1324,79,1105,69,N,0,W,109.3,14.37,108.1,65.2,14.724137931034482,2.4827586206896552,20.655172413793107,0.3345588235294118,56.10344827586207,18.758620689655174,25.068965517241377,6.275862068965517,0.4468346650276583,2000,21.03448275862069,13.93103448275862,0.6622950819672131,18,,2.0,2020,-0.022000000000000002,103.2,16.96551724137931,2.689655172413793,23.03448275862069,0.368,54.93103448275862,21.551724137931036,25.86206896551724,7.931034482758621,0.4708097928436912,19.51724137931034,13.827586206896553,0.7084805653710247,11.275862068965518,18.82758620689655,73.48275862068967,5.758620689655173,13.689655172413795,105.2,11.862068965517242,17.655172413793107,70.34482758620689,16,6.965517241379311,Oakland,12.034482758620689,11,,0.0,0.3793103448275862,1.0,102.9,1.14,90.5,72.8,13.137931034482758,3.8620689655172415,24.310344827586214,0.3015332197614992,59.0,20.241379310344826,23.655172413793107,6.103448275862068,0.4009351256575102,2000,25.517241379310345,15.655172413793107,0.6135135135135135,13,1.0,,2020,-0.023,106.9,13.79310344827586,3.655172413793104,28.103448275862068,0.2877551020408163,59.620689655172406,16.896551724137932,25.20689655172414,4.862068965517241,0.4227877385772123,19.48275862068965,12.517241379310345,0.6424778761061947,13.758620689655173,20.620689655172416,67.79310344827586,7.172413793103447,20.068965517241377,92.4,12.93103448275862,19.344827586206893,69.06896551724138,16,10.620689655172416,Alabama A&M,15.241379310344827,16,0.0,,0.5517241379310345,0.6,0.45454545454545453,5,0.3333333333333333,3,0.07523510971786834,-0.21839080459770116
2014,137,1417,76,1409,59,N,0,W,96.1,-3.26,118.7,68.4,17.205882352941178,2.8823529411764706,25.558823529411764,0.390990990990991,59.29411764705882,16.323529411764707,29.058823529411764,6.382352941176472,0.490079365079365,1985,23.117647058823533,17.323529411764707,0.7493638676844784,8,,4.0,2020,-0.019,101.5,13.588235294117649,2.676470588235294,23.323529411764714,0.34572490706319703,56.79411764705882,23.735294117647058,24.35294117647059,8.205882352941176,0.428793371310202,20.647058823529417,13.852941176470587,0.6709401709401709,10.088235294117649,18.352941176470583,70.76470588235293,5.5,14.5,109.1,10.088235294117649,17.735294117647058,81.82352941176471,4,9.382352941176473,UCLA,10.529411764705884,26,,9.0,0.7647058823529411,0.8,97.2,2.81,106.1,66.8,12.515151515151516,3.787878787878788,25.51515151515152,0.3253424657534247,55.81818181818182,17.696969696969695,24.66666666666667,5.757575757575758,0.4419109663409338,1985,26.66666666666667,18.0,0.6749999999999999,12,3.0,,2020,-0.023,104.3,10.757575757575758,3.1515151515151514,25.09090909090909,0.3526490066225165,53.54545454545455,18.303030303030305,21.575757575757574,6.454545454545454,0.4029428409734012,25.87878787878788,17.757575757575758,0.6861826697892272,10.606060606060606,21.60606060606061,67.36363636363636,5.727272727272728,14.151515151515152,104.9,10.787878787878787,21.424242424242426,73.0909090909091,13,6.96969696969697,Tulsa,11.454545454545455,21,1.0,,0.6363636363636364,1.0,0.75,9,0.2222222222222222,2,-0.014705882352941124,-0.41414141414141414
2019,137,1403,72,1297,57,N,0,W,84.1,-5.39,114.1,66.6,14.03125,4.90625,25.4375,0.3676703645007924,55.46875,19.71875,26.15625,7.25,0.4715492957746479,1985,18.59375,13.53125,0.7277310924369748,6,,5.0,2020,0.004,98.7,9.53125,2.46875,22.0,0.3011869436201781,53.09375,21.0625,19.5625,6.34375,0.368452030606239,19.96875,13.8125,0.6917057902973396,10.125,19.03125,59.28125,6.4375,15.65625,109.8,8.84375,17.78125,73.09375,3,7.375,Texas Tech,12.375,26,,7.0,0.8125,0.8,102.3,-2.57,109.4,68.2,17.125,3.84375,25.875,0.3639896373056995,58.125,24.125,27.59375,8.78125,0.4747311827956989,2013,20.625,13.8125,0.6696969696969697,8,2.0,,2020,-0.001,107.0,12.375,3.84375,23.59375,0.3188202247191011,56.75,22.25,24.1875,7.09375,0.4262114537444934,20.0,14.5625,0.728125,9.34375,18.21875,70.03125,5.90625,13.0,103.6,10.4375,19.09375,77.78125,14,5.90625,N Kentucky,12.34375,24,0.0,,0.75,1.0,0.8333333333333334,10,0.0,0,0.02083333333333337,-0.75
2008,137,1139,81,1375,61,N,0,W,96.2,5.43,116.2,59.5,13.0,2.53125,20.71875,0.37579617834394907,50.46875,24.53125,22.71875,9.21875,0.4501547987616099,1985,18.5625,13.6875,0.7373737373737373,3,,1.0,2020,0.002,101.5,9.65625,2.375,21.15625,0.3212121212121212,49.34375,15.46875,21.1875,4.96875,0.42938568714376185,15.40625,10.40625,0.6754563894523327,9.59375,18.03125,57.75,4.71875,13.84375,104.3,8.9375,16.9375,68.34375,7,6.28125,Butler,10.25,29,,0.0,0.90625,0.8,100.8,0.9,112.6,64.8,15.580645161290322,3.0,24.903225806451612,0.3670212765957447,53.806451612903224,18.193548387096776,25.612903225806452,6.67741935483871,0.4760191846522782,1985,24.87096774193548,17.70967741935484,0.7120622568093385,6,1.0,,2020,-0.002,105.2,13.0,2.9354838709677415,20.225806451612907,0.3302325581395349,56.25806451612904,20.806451612903224,23.64516129032258,6.870967741935483,0.42029816513761453,17.29032258064516,11.516129032258064,0.6660447761194029,10.806451612903226,21.41935483870968,65.6774193548387,7.064516129032258,14.06451612903226,103.1,12.06451612903226,17.032258064516128,75.61290322580646,10,6.096774193548387,South Alabama,13.903225806451614,25,4.0,,0.8064516129032258,0.8,0.8666666666666667,13,0.5,2,-0.039583333333333304,-0.30645161290322576
2014,137,1246,56,1243,49,N,0,W,95.8,4.19,118.3,64.0,11.5,6.235294117647059,26.5,0.325187969924812,55.79411764705882,15.647058823529413,25.176470588235286,5.088235294117646,0.4512387981022667,1985,30.0,20.47058823529412,0.6823529411764705,10,,6.0,2020,-0.025,99.8,10.382352941176473,3.117647058823529,20.029411764705888,0.3165217391304348,57.529411764705884,16.911764705882348,23.205882352941174,5.352941176470588,0.4033742331288344,21.735294117647058,14.882352941176471,0.6847090663058187,11.323529411764708,22.588235294117645,66.64705882352939,5.764705882352941,11.0,110.5,14.647058823529413,19.0,75.91176470588233,8,4.764705882352942,Kentucky,12.205882352941178,24,,3.0,0.7058823529411765,0.6,93.7,-4.06,107.8,63.3,15.46875,2.96875,23.59375,0.3344887348353553,55.84375,18.03125,24.34375,6.03125,0.43592613318410733,1985,22.78125,15.0,0.6584362139917695,12,8.0,,2020,0.001,102.3,11.625,3.78125,23.03125,0.2936802973977695,53.875,16.8125,22.0,4.9375,0.40835266821345706,24.5,16.78125,0.6849489795918368,11.625,19.0625,65.71875,6.5,12.53125,110.5,12.40625,21.6875,69.71875,9,6.1875,Kansas St,12.3125,20,7.0,,0.625,0.4,0.6153846153846154,8,0.46153846153846156,6,-0.0904977375565611,-0.16346153846153844
2013,135,1247,80,1129,71,N,0,W,98.0,-0.5,111.8,64.6,14.366666666666667,3.566666666666667,21.6,0.3707317073170732,57.4,20.5,25.73333333333333,7.6,0.4483159117305459,1985,18.1,13.366666666666667,0.7384898710865562,9,,5.0,2020,0.051,100.1,12.8,3.733333333333333,24.066666666666666,0.29901960784313725,55.73333333333333,13.6,25.4,4.066666666666666,0.4557416267942584,15.966666666666667,11.1,0.6951983298538622,10.6,16.0,65.96666666666667,6.033333333333332,14.866666666666667,105.8,10.1,15.3,72.43333333333334,13,8.066666666666666,La Salle,11.7,21,,4.0,0.7,0.6,99.7,-1.38,113.2,64.8,12.379310344827585,1.6551724137931034,23.20689655172414,0.3865248226950355,55.31034482758621,19.448275862068964,24.79310344827586,7.517241379310344,0.4482543640897755,1985,18.655172413793107,13.965517241379311,0.7486136783733826,10,7.0,,2020,0.004,99.2,12.655172413793107,3.0689655172413794,22.62068965517241,0.3406998158379373,50.41379310344828,18.724137931034484,22.344827586206893,6.379310344827586,0.4432284541723666,21.58620689655172,15.379310344827585,0.7124600638977636,7.586206896551723,17.551724137931036,66.44827586206897,6.0344827586206895,13.379310344827585,105.9,9.724137931034482,19.27586206896552,71.06896551724137,13,6.620689655172414,Boise St,12.275862068965518,19,4.0,,0.6551724137931034,0.6,0.7,7,0.5833333333333334,7,0.0,-0.07183908045977005
2017,144,1246,86,1417,75,N,0,W,91.4,3.74,119.1,72.0,15.529411764705882,5.294117647058823,27.588235294117645,0.3534609720176731,63.29411764705882,19.97058823529412,30.176470588235286,7.0588235294117645,0.4767657992565055,1985,26.44117647058824,18.529411764705888,0.7007786429365963,5,,4.0,2020,0.006,99.5,11.029411764705882,3.0882352941176467,24.44117647058824,0.30712166172106825,60.61764705882353,19.823529411764707,25.676470588235286,6.088235294117648,0.4235807860262009,21.029411764705888,14.147058823529413,0.6727272727272726,10.294117647058824,23.382352941176467,71.58823529411767,4.823529411764706,14.588235294117649,110.5,12.588235294117649,19.294117647058822,85.94117647058823,2,6.0588235294117645,Kentucky,12.029411764705882,29,,8.0,0.8529411764705882,1.0,100.4,-4.66,124.0,72.6,21.484848484848484,5.393939393939394,29.45454545454545,0.4052044609665427,64.96969696969697,24.45454545454545,33.72727272727273,9.909090909090908,0.5191231343283582,1985,17.454545454545453,13.0,0.7447916666666667,4,4.0,,2020,0.021,102.8,13.0,1.7575757575757576,23.393939393939394,0.3622448979591836,66.03030303030303,23.75757575757576,27.63636363636364,8.606060606060606,0.4185406149609913,17.060606060606062,11.454545454545455,0.6714031971580816,11.606060606060606,17.21212121212121,75.33333333333333,6.545454545454546,12.090909090909092,108.0,9.757575757575758,16.454545454545453,90.36363636363636,3,6.121212121212121,UCLA,11.545454545454545,29,6.0,,0.8787878787878788,0.8,0.5,2,0.7142857142857143,10,-0.3529411764705882,-0.16450216450216448
2012,144,1314,73,1325,65,N,1,W,90.7,1.89,116.1,70.9,17.441176470588232,5.588235294117646,29.382352941176467,0.3392504930966469,65.11764705882354,14.911764705882351,30.0,5.0588235294117645,0.4607046070460704,1985,24.794117647058826,16.911764705882348,0.6820877817319099,5,,5.0,2020,0.016,99.8,11.617647058823529,3.4705882352941178,23.029411764705888,0.31876606683804626,63.70588235294117,22.882352941176467,25.058823529411764,7.294117647058822,0.39335180055401664,14.029411764705882,9.441176470588236,0.6729559748427674,11.235294117647056,20.852941176470583,66.85294117647061,5.970588235294117,13.441176470588234,107.2,15.676470588235292,14.794117647058822,81.97058823529412,1,6.8235294117647065,North Carolina,11.764705882352944,29,,12.0,0.8529411764705882,0.8,94.7,-2.97,106.6,66.0,12.93939393939394,2.696969696969697,21.545454545454547,0.3333333333333333,57.09090909090909,21.727272727272727,24.363636363636363,7.242424242424242,0.4267515923566879,1985,20.90909090909091,14.242424242424242,0.681159420289855,7,1.0,,2020,0.022000000000000002,102.8,11.12121212121212,3.3939393939393936,23.54545454545455,0.3030821917808219,49.90909090909091,17.696969696969695,20.87878787878788,5.363636363636363,0.4183363691560413,21.696969696969692,15.545454545454545,0.7164804469273743,10.909090909090908,19.33333333333333,62.66666666666666,6.090909090909091,17.848484848484848,103.6,12.696969696969695,19.75757575757576,70.21212121212122,13,9.454545454545457,Ohio,13.212121212121213,26,2.0,,0.7878787878787878,0.8,0.6666666666666666,8,0.7333333333333333,11,-0.18627450980392157,-0.054545454545454564
2003,136,1390,77,1360,69,N,0,W,95.2,3.75,109.8,65.6,14.64516129032258,3.3548387096774195,25.12903225806452,0.3577371048252912,58.032258064516135,19.387096774193548,25.64516129032258,6.935483870967742,0.4419121734296832,1985,20.774193548387093,14.032258064516132,0.6754658385093169,8,,3.0,2020,0.066,98.9,11.548387096774194,2.290322580645161,21.580645161290327,0.303236797274276,57.838709677419345,18.93548387096774,23.580645161290327,5.741935483870968,0.40769659788064705,19.967741935483872,14.06451612903226,0.7043618739903069,11.387096774193546,20.032258064516128,66.96774193548387,6.709677419354839,13.06451612903226,106.2,13.741935483870966,18.516129032258068,72.25806451612904,4,5.516129032258066,Stanford,14.32258064516129,23,,8.0,0.7419354838709677,0.6,96.4,6.03,104.7,70.9,16.392857142857142,3.4285714285714284,26.357142857142854,0.38415841584158417,53.53571428571429,18.035714285714285,25.214285714285715,6.928571428571429,0.4709806537691794,1985,26.32142857142857,17.321428571428573,0.6580732700135685,11,5.0,,2020,0.003,101.4,13.535714285714285,3.4285714285714284,21.892857142857146,0.3560606060606061,60.214285714285715,18.857142857142858,26.07142857142857,6.7142857142857135,0.4329774614472123,18.642857142857142,12.714285714285715,0.6819923371647509,11.285714285714285,23.464285714285715,71.57142857142857,7.928571428571429,15.178571428571427,104.8,11.535714285714285,20.142857142857142,74.67857142857143,13,5.392857142857144,San Diego,18.178571428571427,17,2.0,,0.6071428571428571,0.8,0.8181818181818182,9,0.375,3,0.07624633431085048,-0.2321428571428571
2016,136,1428,80,1201,69,N,0,W,98.8,1.9,115.6,65.3,15.272727272727273,4.212121212121212,27.33333333333333,0.3604651162790698,55.48484848484848,20.848484848484848,26.84848484848485,7.5151515151515165,0.4838885854724194,1985,21.303030303030305,15.272727272727273,0.7169274537695591,8,,7.0,2020,0.11199999999999999,100.0,10.818181818181818,3.636363636363636,22.51515151515152,0.3676923076923077,61.78787878787879,19.696969696969692,25.66666666666667,7.242424242424242,0.4153997057381069,14.484848484848484,10.424242424242424,0.7196652719665272,10.636363636363637,19.78787878787879,69.0,6.2727272727272725,10.363636363636363,109.8,9.515151515151516,15.666666666666664,76.48484848484848,3,5.2727272727272725,Utah,12.151515151515152,25,,11.0,0.7575757575757576,0.8,100.8,-2.89,107.4,69.0,13.0625,3.71875,25.59375,0.3430034129692833,60.6875,18.3125,26.125,6.28125,0.4304840370751801,1985,23.125,16.09375,0.6959459459459459,9,2.0,,2020,0.085,103.7,12.4375,3.25,26.34375,0.3285302593659942,55.125,21.6875,23.15625,7.125,0.4200680272108844,25.59375,17.71875,0.6923076923076923,10.46875,20.25,71.15625,4.375,14.78125,105.3,11.4375,22.25,74.625,14,8.15625,Fresno St,10.625,23,1.0,,0.71875,1.0,0.6470588235294118,11,0.5714285714285714,8,-0.11051693404634577,-0.1473214285714286
2005,136,1403,78,1417,66,N,0,W,94.8,-3.94,110.3,69.0,16.833333333333332,3.966666666666667,23.5,0.4017595307917888,59.66666666666666,11.366666666666667,28.23333333333333,4.566666666666666,0.4731843575418994,1985,21.6,16.5,0.7638888888888888,10,,7.0,2020,0.037000000000000005,99.9,13.9,3.5,22.73333333333333,0.3781942078364566,59.2,19.566666666666666,25.466666666666665,7.4,0.4301801801801801,16.6,11.233333333333333,0.6767068273092368,12.966666666666667,19.2,69.56666666666666,6.633333333333334,17.366666666666667,108.8,11.366666666666667,17.033333333333335,77.53333333333333,6,7.7666666666666675,Texas Tech,12.866666666666667,20,,6.0,0.6666666666666666,0.6,97.1,-0.43,107.8,69.2,14.321428571428573,2.571428571428572,25.25,0.3474903474903475,56.92857142857143,18.5,25.785714285714285,6.428571428571429,0.4529485570890841,1985,22.107142857142854,16.0,0.7237479806138933,10,7.0,,2020,0.036000000000000004,100.0,13.178571428571427,2.642857142857143,21.714285714285715,0.3333333333333333,59.214285714285715,17.571428571428573,26.07142857142857,5.857142857142858,0.4402895054282268,19.607142857142858,13.428571428571427,0.6848816029143898,11.142857142857142,19.25,71.42857142857143,6.2142857142857135,14.285714285714285,106.7,11.928571428571427,18.464285714285715,74.0,11,5.857142857142858,UCLA,16.107142857142858,18,1.0,,0.6428571428571429,0.8,0.5454545454545454,6,0.4,6,-0.12121212121212122,-0.24285714285714288
2012,137,1387,61,1272,54,N,0,W,90.7,-2.55,111.9,61.9,14.0,3.032258064516129,22.516129032258068,0.36877076411960136,53.451612903225815,19.41935483870968,24.258064516129032,7.161290322580645,0.4538322269161135,1985,18.774193548387093,13.419354838709678,0.7147766323024055,7,,3.0,2020,-0.055999999999999994,100.6,8.838709677419354,3.645161290322581,21.838709677419356,0.3205128205128205,49.064516129032256,12.580645161290322,20.0,4.032258064516129,0.4076265614727153,18.354838709677423,13.35483870967742,0.7275922671353251,9.35483870967742,17.967741935483872,57.387096774193544,5.225806451612904,14.806451612903226,105.0,10.225806451612904,16.967741935483872,69.09677419354838,9,6.96774193548387,St Louis,11.290322580645164,24,,4.0,0.7741935483870968,0.6,92.3,6.96,114.2,67.5,14.764705882352944,5.6764705882352935,24.94117647058824,0.36895161290322587,54.264705882352935,14.588235294117649,26.823529411764714,5.382352941176472,0.4943089430894309,1985,22.588235294117645,16.264705882352942,0.7200520833333334,8,6.0,,2020,-0.064,99.8,10.970588235294118,3.5588235294117645,20.647058823529417,0.3101694915254238,55.852941176470594,17.352941176470587,21.47058823529412,5.382352941176472,0.3844128488678252,21.38235294117647,14.823529411764708,0.6932599724896836,12.235294117647056,18.58823529411765,63.147058823529406,6.088235294117648,13.970588235294118,104.9,9.470588235294116,19.058823529411768,75.29411764705883,8,7.9411764705882355,Memphis,12.735294117647056,26,3.0,,0.7647058823529411,1.0,0.6666666666666666,8,0.6363636363636364,7,-0.10752688172043012,-0.12834224598930477
2014,154,1163,60,1246,54,N,0,W,91.5,0.91,113.6,63.2,12.588235294117649,6.205882352941178,25.294117647058826,0.3872,54.38235294117647,18.38235294117647,24.382352941176467,7.117647058823528,0.44835045970795023,1985,21.0,15.970588235294118,0.7605042016806722,8,,5.0,2020,0.08,100.3,11.5,3.2647058823529416,22.205882352941174,0.32894736842105265,56.647058823529406,17.88235294117647,21.94117647058824,5.882352941176472,0.38733125649013506,20.08823529411765,13.352941176470587,0.6647144948755489,12.705882352941178,18.47058823529412,63.11764705882353,5.911764705882352,12.911764705882351,109.7,10.088235294117649,18.264705882352946,71.8529411764706,7,6.970588235294117,Connecticut,11.676470588235292,26,,7.0,0.7647058823529411,0.6,95.8,4.19,118.3,64.0,11.5,6.235294117647059,26.5,0.325187969924812,55.79411764705882,15.647058823529413,25.176470588235286,5.088235294117646,0.4512387981022667,1985,30.0,20.47058823529412,0.6823529411764705,10,6.0,,2020,-0.025,99.8,10.382352941176473,3.117647058823529,20.029411764705888,0.3165217391304348,57.529411764705884,16.911764705882348,23.205882352941174,5.352941176470588,0.4033742331288344,21.735294117647058,14.882352941176471,0.6847090663058187,11.323529411764708,22.588235294117645,66.64705882352939,5.764705882352941,11.0,110.5,14.647058823529413,19.0,75.91176470588233,8,4.764705882352942,Kentucky,12.205882352941178,24,3.0,,0.7058823529411765,0.6,0.5333333333333333,8,0.4666666666666667,7,-0.2313725490196078,-0.23921568627450984
