TeamID,TeamName,FirstD1Season,LastD1Season,Season,Seed,W,L,WP_5,Score,opponent_Score,FGM,FGA,FGM3,FGA3,FTM,FTA,OR,DR,Ast,TO,Stl,Blk,PF,opponent_FGM,opponent_FGA,opponent_FGM3,opponent_FGA3,opponent_FTM,opponent_FTA,opponent_OR,opponent_DR,opponent_Ast,opponent_TO,opponent_Stl,opponent_Blk,opponent_PF,FGP,FG3P,FTP,opponent_FGP,opponent_FG3P,opponent_FTP,WP
1104,Alabama,1985,2020,2006,10,17,12,0.4,69.96551724137932,67.13793103448276,24.517241379310345,54.06896551724138,5.517241379310345,16.24137931034483,15.413793103448276,21.82758620689655,12.517241379310345,24.482758620689655,12.206896551724139,13.517241379310345,6.344827586206897,5.0344827586206895,13.827586206896552,24.896551724137932,59.3448275862069,7.655172413793103,21.551724137931036,9.689655172413794,14.10344827586207,12.206896551724139,20.482758620689655,13.413793103448276,11.758620689655173,6.724137931034483,4.344827586206897,18.517241379310345,0.4534438775510204,0.33970276008492567,0.7061611374407583,0.4195235328297502,0.35519999999999996,0.687041564792176,0.5862068965517241
1104,Alabama,1985,2020,2012,9,21,11,0.6,64.9375,58.125,23.625,52.3125,4.03125,14.15625,13.65625,19.09375,10.8125,24.375,12.28125,12.9375,7.3125,4.15625,18.40625,20.125,51.90625,4.84375,17.09375,13.03125,20.03125,11.4375,21.09375,10.28125,13.59375,5.53125,3.59375,16.5,0.45161290322580644,0.2847682119205298,0.7152209492635024,0.3877182420228778,0.283363802559415,0.6505460218408736,0.65625
1104,Alabama,1985,2020,2018,9,19,15,0.4,72.3529411764706,69.97058823529412,25.294117647058822,55.205882352941174,6.382352941176471,19.676470588235293,15.382352941176471,22.88235294117647,10.029411764705882,26.264705882352942,12.529411764705882,14.147058823529411,6.411764705882353,5.470588235294118,19,24.176470588235293,58.55882352941177,6.9411764705882355,21.735294117647058,14.676470588235293,21.558823529411764,11.588235294117647,24.5,11.617647058823529,13.176470588235293,6.588235294117647,3.764705882352941,19.970588235294116,0.45817794352690466,0.3243647234678625,0.6722365038560412,0.4128578603716725,0.31935047361299057,0.6807639836289222,0.5588235294117647
1105,Alabama A&M,2000,2020,2005,16,16,13,0.6,69.06896551724138,67.79310344827586,23.655172413793103,59,6.103448275862069,20.24137931034483,15.655172413793103,25.517241379310345,12.931034482758621,24.310344827586206,13.137931034482758,15.241379310344827,10.620689655172415,3.8620689655172415,19.344827586206897,25.20689655172414,59.62068965517241,4.862068965517241,16.896551724137932,12.517241379310345,19.482758620689655,13.758620689655173,28.103448275862068,13.793103448275861,20.06896551724138,7.172413793103448,3.6551724137931036,20.620689655172413,0.4009351256575102,0.30153321976149916,0.6135135135135135,0.4227877385772123,0.2877551020408163,0.6424778761061947,0.5517241379310345
1106,Alabama St,1985,2020,2001,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1106,Alabama St,1985,2020,2004,16,16,14,1,61.43333333333333,60.6,20.566666666666666,48.733333333333334,5.533333333333333,16.566666666666666,14.766666666666667,22.466666666666665,11.7,22.766666666666666,10.266666666666667,17.2,7.066666666666666,3.1333333333333333,18.7,21.166666666666668,51.96666666666667,5.733333333333333,16.3,12.533333333333333,20.033333333333335,11.333333333333334,20.033333333333335,11.633333333333333,15.333333333333334,8.033333333333333,3.066666666666667,19.933333333333334,0.42202462380300954,0.33400402414486924,0.6572700296735906,0.40731237973059653,0.35173824130879344,0.6256239600665556,0.5333333333333333
1106,Alabama St,1985,2020,2009,16,20,9,0.8,69.48275862068965,63.58620689655172,25.551724137931036,54.93103448275862,5.689655172413793,17.310344827586206,12.689655172413794,20.03448275862069,11.413793103448276,24.724137931034484,14,13.758620689655173,5.758620689655173,4.758620689655173,17.620689655172413,22.93103448275862,58.41379310344828,4.827586206896552,16.20689655172414,12.89655172413793,19.517241379310345,13.620689655172415,21.379310344827587,10.517241379310345,12.931034482758621,6.620689655172414,2.6551724137931036,18.17241379310345,0.4651600753295669,0.3286852589641434,0.6333907056798623,0.39256198347107435,0.2978723404255319,0.6607773851590105,0.6896551724137931
1106,Alabama St,1985,2020,2011,16,15,17,0.8,61.5625,64.4375,20.90625,52.5625,4.8125,16.46875,14.9375,24.53125,13.3125,22.28125,11.625,15.71875,7.3125,4.5625,22.3125,20.5,49.65625,5.34375,14.8125,18.09375,26.15625,11.25,23.5,11.625,15.59375,7.40625,2.625,20.46875,0.3977407847800238,0.2922201138519924,0.6089171974522293,0.4128382630585274,0.36075949367088606,0.6917562724014337,0.46875
1107,SUNY Albany,2000,2020,2006,16,21,10,0.8,68.87096774193549,64.29032258064517,23.193548387096776,51.87096774193548,7.064516129032258,18.516129032258064,15.419354838709678,21.741935483870968,11,22.967741935483872,12.612903225806452,14.161290322580646,6.387096774193548,2.5806451612903225,19.096774193548388,22.258064516129032,52.87096774193548,6.548387096774194,19.193548387096776,13.225806451612904,19.225806451612904,10.67741935483871,20.93548387096774,12.548387096774194,14,6.32258064516129,3.3870967741935485,19.64516129032258,0.4471393034825871,0.3815331010452962,0.7091988130563799,0.4209884075655888,0.3411764705882353,0.6879194630872484,0.6774193548387096
1107,SUNY Albany,2000,2020,2007,13,23,9,1,68.25,64.46875,24.25,53.25,6.84375,18.15625,12.90625,17.875,11,22.96875,13.125,13.375,5.90625,2.4375,19.21875,22.25,51.125,6.0625,17.59375,13.90625,19.625,9.5,21.03125,11.90625,14.125,6.15625,3.9375,19.4375,0.45539906103286387,0.3769363166953528,0.722027972027972,0.4352078239608802,0.34458259325044405,0.7085987261146497,0.71875
1107,SUNY Albany,2000,2020,2013,15,24,10,0.8,64.41176470588235,60.294117647058826,21.823529411764707,49.88235294117647,6,16.470588235294116,14.764705882352942,20.11764705882353,9.852941176470589,23.735294117647058,11.176470588235293,13.382352941176471,5.4411764705882355,2.0294117647058822,16.029411764705884,22.352941176470587,53,6.117647058823529,18.5,9.470588235294118,14.5,9.382352941176471,21.235294117647058,10.294117647058824,12.558823529411764,5.970588235294118,3.411764705882353,19.058823529411764,0.4375,0.3642857142857143,0.7339181286549709,0.42175360710321863,0.33068362480127184,0.6531440162271805,0.7058823529411765
1107,SUNY Albany,2000,2020,2014,16,18,14,0.8,66.03125,63.84375,22.4375,51.09375,4.90625,13.46875,16.25,21.71875,10.34375,24.21875,11.0625,12.625,5.53125,3.0625,17.25,22.75,54.34375,6.90625,19.59375,11.4375,15.84375,9.9375,21.59375,12.34375,11.96875,5.84375,3.03125,19.25,0.43914373088685016,0.3642691415313225,0.7482014388489209,0.4186313973548016,0.3524720893141946,0.7218934911242604,0.5625
1107,SUNY Albany,2000,2020,2015,14,24,8,1,65.5,60.21875,22.0625,50.15625,6.15625,17.09375,15.21875,20,10,23.625,10.4375,11.6875,5.65625,1.625,16.5,21,50,7.59375,20.8125,10.625,15.1875,8.09375,20.78125,11.5625,12.46875,4.78125,3.4375,18.875,0.43987538940809967,0.360146252285192,0.7609375,0.42,0.36486486486486486,0.6995884773662552,0.75
1108,Alcorn St,1985,2020,2002,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1110,American Univ,1985,2020,2008,15,21,11,0.8,65.09375,61.78125,21.15625,47.78125,7.84375,19.15625,14.9375,20.09375,9.46875,22.5625,11.90625,13.625,4.59375,2.625,17.53125,20.71875,50.21875,6.25,17.78125,14.09375,19.09375,9.78125,19.84375,11.28125,12.125,6.21875,3.8125,18.5625,0.44277305428384567,0.4094616639477977,0.7433903576982893,0.41257000622277534,0.351493848857645,0.7381342062193126,0.65625
1110,American Univ,1985,2020,2009,14,24,7,1,64.45161290322581,58.41935483870968,23.35483870967742,50.064516129032256,7.096774193548387,18.838709677419356,10.64516129032258,16.419354838709676,9.516129032258064,23.451612903225808,13.064516129032258,13.225806451612904,5.419354838709677,2.5161290322580645,17.93548387096774,20,50.74193548387097,5.580645161290323,16.903225806451612,12.838709677419354,17.870967741935484,9.741935483870968,20.322580645161292,10.32258064516129,12.806451612903226,6.032258064516129,3.032258064516129,17.419354838709676,0.46649484536082475,0.37671232876712324,0.6483300589390962,0.3941513032422123,0.3301526717557252,0.7184115523465704,0.7741935483870968
1110,American Univ,1985,2020,2014,15,20,12,0.8,63.9375,58.625,23.03125,46.5625,6.34375,16.59375,11.53125,16.25,7.125,22.9375,15.125,13.96875,6.03125,3.4375,17.21875,20.15625,49.03125,4.71875,15.0625,13.59375,20.1875,9.78125,19.3125,10.09375,12.125,7.03125,2.4375,17.625,0.49463087248322146,0.3822975517890772,0.7096153846153846,0.4110898661567878,0.3132780082987552,0.673374613003096,0.625
1111,Appalachian St,1985,2020,2000,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1112,Arizona,1985,2020,2000,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1112,Arizona,1985,2020,2001,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1112,Arizona,1985,2020,2002,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1112,Arizona,1985,2020,2003,1,25,3,0.8,85.21428571428571,70.25,30.321428571428573,65.71428571428571,7.035714285714286,20.071428571428573,17.535714285714285,25,15.178571428571429,27.642857142857142,17.642857142857142,14.785714285714286,8.464285714285714,4.214285714285714,17.75,26.357142857142858,64.67857142857143,6.321428571428571,19.964285714285715,11.214285714285714,17.714285714285715,13.107142857142858,23.285714285714285,15.464285714285714,16.857142857142858,5.964285714285714,2.392857142857143,22.071428571428573,0.46141304347826095,0.3505338078291815,0.7014285714285714,0.4075096631695196,0.3166368515205724,0.6330645161290321,0.8928571428571429
1112,Arizona,1985,2020,2004,9,20,9,0.6,87.51724137931035,78.41379310344827,31.517241379310345,65,7.379310344827586,19.20689655172414,17.103448275862068,21.75862068965517,13.89655172413793,25.689655172413794,18.896551724137932,14.96551724137931,6.9655172413793105,4.551724137931035,16.06896551724138,28.896551724137932,65.62068965517241,8.10344827586207,22.379310344827587,12.517241379310345,17.75862068965517,13.586206896551724,21.655172413793103,17.448275862068964,15.620689655172415,7.241379310344827,2.1379310344827585,19.448275862068964,0.48488063660477454,0.38420107719928187,0.786053882725832,0.44035733053074094,0.36209553158705704,0.7048543689320389,0.6896551724137931
1112,Arizona,1985,2020,2005,3,27,6,0.6,79.66666666666667,69.54545454545455,29.12121212121212,61.84848484848485,6.848484848484849,17.03030303030303,14.575757575757576,18.727272727272727,13.727272727272727,23.272727272727273,16.575757575757574,14.848484848484848,8.242424242424242,3.5757575757575757,16.454545454545453,25.78787878787879,58.78787878787879,6.575757575757576,19.181818181818183,11.393939393939394,17.03030303030303,12.272727272727273,20.757575757575758,14.909090909090908,16.96969696969697,6.636363636363637,2.484848484848485,17.848484848484848,0.47084762371386574,0.40213523131672596,0.7783171521035599,0.438659793814433,0.3428120063191153,0.6690391459074733,0.8181818181818182
1112,Arizona,1985,2020,2006,8,19,12,0.6,72.93548387096774,68.06451612903226,27.29032258064516,61.70967741935484,4.258064516129032,13.483870967741936,14.096774193548388,20.129032258064516,13.612903225806452,20.903225806451612,14.774193548387096,13.483870967741936,9.870967741935484,3.774193548387097,16.483870967741936,24.580645161290324,54.483870967741936,6.032258064516129,17.741935483870968,12.870967741935484,17.774193548387096,11.483870967741936,23.64516129032258,13.806451612903226,19.516129032258064,6.064516129032258,3.032258064516129,18.870967741935484,0.4422373235755358,0.3157894736842105,0.7003205128205129,0.45115452930728245,0.33999999999999997,0.7241379310344828,0.6129032258064516
1112,Arizona,1985,2020,2007,8,20,10,0.6,78.46666666666667,72.5,27.5,57.3,5.6,16.333333333333332,17.866666666666667,23.966666666666665,12.366666666666667,25.166666666666668,16.2,13.733333333333333,6,3.2333333333333334,13.4,27.933333333333334,63.1,8.5,24.2,8.133333333333333,11.766666666666667,11.4,20.233333333333334,15.966666666666667,12.366666666666667,5.766666666666667,2.7333333333333334,19.8,0.4799301919720768,0.34285714285714286,0.74547983310153,0.4426835710512414,0.3512396694214876,0.6912181303116146,0.6666666666666666
1112,Arizona,1985,2020,2008,10,18,14,0.4,71.5625,66.78125,24.71875,51.96875,6.59375,16.65625,15.53125,20.90625,8.34375,22.6875,15.34375,12.21875,5.625,3.59375,16.5,24.625,56.40625,5.3125,15.78125,12.21875,17.40625,11.46875,21.46875,12.96875,12.5625,5.03125,2.6875,18.4375,0.4756464221286831,0.39587242026266417,0.7428998505231689,0.43656509695290857,0.33663366336633666,0.7019748653500898,0.5625
1112,Arizona,1985,2020,2009,12,19,13,0.2,72.1875,68.4375,25.65625,54.0625,6.1875,15.65625,14.6875,20,11.09375,22.75,14.4375,12.59375,5.96875,3.0625,15.625,25.0625,57.53125,8.3125,23.40625,10,14.625,11.8125,19.625,15.65625,11.875,5.3125,2.3125,17.875,0.4745664739884393,0.39520958083832336,0.734375,0.4356328082563824,0.35514018691588783,0.6837606837606838,0.59375
1112,Arizona,1985,2020,2011,5,27,7,0.8,76.52941176470588,67.47058823529412,25.41176470588235,54,7.9411764705882355,19.88235294117647,17.764705882352942,23.794117647058822,10.411764705882353,24.176470588235293,14.088235294117647,12.852941176470589,5.029411764705882,2.6470588235294117,18.61764705882353,24.705882352941178,55.73529411764706,4.588235294117647,15.911764705882353,13.470588235294118,20.235294117647058,9.852941176470589,20.823529411764707,13.147058823529411,12.676470588235293,5.970588235294118,3.2058823529411766,19.91176470588235,0.47058823529411764,0.3994082840236686,0.7466007416563659,0.4432717678100264,0.28835489833641403,0.6656976744186047,0.7941176470588235
1112,Arizona,1985,2020,2013,6,25,7,0.4,73.28125,63.6875,25.03125,55.65625,7.65625,21.09375,15.5625,20.8125,11.53125,24.71875,13.84375,13.09375,6.9375,3.90625,16.34375,22.6875,54.625,5.96875,16.59375,12.34375,17.53125,9.21875,21.03125,11.1875,13.78125,6.15625,3.375,17.875,0.4497473329590118,0.362962962962963,0.7477477477477478,0.41533180778032036,0.35969868173258,0.7040998217468806,0.78125
1112,Arizona,1985,2020,2014,1,30,4,0.6,73.05882352941177,58.14705882352941,26.235294117647058,56,5.294117647058823,14.852941176470589,15.294117647058824,23.352941176470587,12.588235294117647,26.294117647058822,15.088235294117647,10.441176470588236,5.882352941176471,4.235294117647059,16.441176470588236,20.38235294117647,53.5,4.411764705882353,14.029411764705882,12.970588235294118,18.441176470588236,9.235294117647058,21.205882352941178,9.176470588235293,12.411764705882353,4.764705882352941,3.176470588235294,18.61764705882353,0.4684873949579832,0.3564356435643564,0.6549118387909321,0.38097855964815835,0.3144654088050315,0.7033492822966507,0.8823529411764706
1112,Arizona,1985,2020,2015,2,31,3,1,76.44117647058823,58.61764705882353,26.705882352941178,54.55882352941177,5.0588235294117645,14.058823529411764,17.970588235294116,25.705882352941178,10.823529411764707,26.41176470588235,14.205882352941176,11.205882352941176,7.176470588235294,3.588235294117647,17.91176470588235,20.176470588235293,51.529411764705884,5.323529411764706,16.205882352941178,12.941176470588236,18.705882352941178,7.588235294117647,20.88235294117647,9.852941176470589,14.147058823529411,4.676470588235294,2.5588235294117645,21.11764705882353,0.4894878706199461,0.3598326359832636,0.6990846681922196,0.3915525114155251,0.3284936479128856,0.6918238993710691,0.9117647058823529
1112,Arizona,1985,2020,2016,6,25,8,0.6,81.21212121212122,69,28.060606060606062,58.24242424242424,6.515151515151516,17.03030303030303,18.575757575757574,25.696969696969695,11.636363636363637,28.606060606060606,14.515151515151516,12.818181818181818,4.909090909090909,4.787878787878788,18.21212121212121,25.12121212121212,60.81818181818182,6.090909090909091,18.96969696969697,12.666666666666666,17.78787878787879,9.484848484848484,21.545454545454547,12.212121212121213,11.606060606060606,5.393939393939394,3.4545454545454546,22,0.48178980228928203,0.38256227758007116,0.722877358490566,0.41305430991529646,0.3210862619808307,0.7120954003407154,0.7575757575757576
1112,Arizona,1985,2020,2017,2,30,4,0.8,76.26470588235294,65.44117647058823,26.205882352941178,55.088235294117645,6.735294117647059,16.941176470588236,17.11764705882353,22.58823529411765,10.294117647058824,26.470588235294116,13.794117647058824,11.441176470588236,5.5,3.235294117647059,16.970588235294116,23.764705882352942,57.205882352941174,6.411764705882353,20.941176470588236,11.5,16.676470588235293,9.382352941176471,20.558823529411764,12.647058823529411,11.911764705882353,4.735294117647059,3,19.794117647058822,0.4757074212493327,0.3975694444444444,0.7578124999999999,0.4154241645244216,0.3061797752808989,0.689594356261023,0.8823529411764706
1112,Arizona,1985,2020,2018,4,27,7,1,80.88235294117646,71.17647058823529,28.823529411764707,57.029411764705884,6.911764705882353,18.352941176470587,16.323529411764707,21.470588235294116,10.029411764705882,26.61764705882353,15.235294117647058,12.294117647058824,4.970588235294118,4.5588235294117645,17.5,25.176470588235293,58.38235294117647,7.235294117647059,20.558823529411764,13.588235294117647,18.558823529411764,8.882352941176471,20.11764705882353,12.647058823529411,11.647058823529411,6.176470588235294,2.6470588235294117,19.88235294117647,0.5054151624548736,0.37660256410256415,0.7602739726027398,0.4312342569269521,0.351931330472103,0.7321711568938193,0.7941176470588235
1113,Arizona St,1985,2020,2003,10,18,11,0.4,75.96551724137932,69.17241379310344,27.20689655172414,56.89655172413793,4,12.586206896551724,17.551724137931036,26.20689655172414,13.689655172413794,23.310344827586206,15.551724137931034,14,5.206896551724138,4.241379310344827,19.413793103448278,24.79310344827586,55.6551724137931,5.448275862068965,15.89655172413793,14.137931034482758,20.517241379310345,11,20.551724137931036,14.068965517241379,15.517241379310345,6,3.9310344827586206,22.862068965517242,0.4781818181818182,0.31780821917808216,0.6697368421052632,0.4454770755885997,0.34273318872017355,0.6890756302521008,0.6206896551724138
1113,Arizona St,1985,2020,2009,6,24,9,0.6,69.54545454545455,60.06060606060606,23.78787878787879,49.39393939393939,8.090909090909092,22.09090909090909,13.878787878787879,18.757575757575758,8.424242424242424,22.90909090909091,15.606060606060606,11.515151515151516,5.909090909090909,2.090909090909091,15.909090909090908,21.242424242424242,52,5.96969696969697,19.03030303030303,11.606060606060606,15.818181818181818,10,19.757575757575758,11.909090909090908,12.121212121212121,5.9393939393939394,1.9696969696969697,17.515151515151516,0.48159509202453993,0.36625514403292186,0.7399030694668821,0.4085081585081585,0.31369426751592355,0.7337164750957854,0.7272727272727273
1113,Arizona St,1985,2020,2014,10,21,11,0.4,75.03125,68.875,25.28125,56.125,8.125,21.03125,16.34375,23.5625,8.4375,27.1875,14.1875,11.46875,5.15625,5.65625,19.28125,24.6875,59.46875,5.3125,16.375,14.1875,22.03125,11.71875,26.4375,11.5625,12.03125,5.5625,4.0625,19.8125,0.45044543429844097,0.3863298662704309,0.6936339522546419,0.41513399894902786,0.3244274809160305,0.6439716312056738,0.65625
1113,Arizona St,1985,2020,2018,11,20,11,0.2,83.51612903225806,75.3225806451613,27.967741935483872,60.25806451612903,8.935483870967742,24.548387096774192,18.64516129032258,25.258064516129032,9.903225806451612,25.322580645161292,14.161290322580646,10.709677419354838,6.580645161290323,3.5806451612903225,18.93548387096774,26.483870967741936,60.32258064516129,8.225806451612904,24.06451612903226,14.129032258064516,19.516129032258064,11.225806451612904,25.35483870967742,15.129032258064516,14.935483870967742,5.387096774193548,3.5161290322580645,21.70967741935484,0.46413276231263384,0.3639947437582129,0.7381864623243933,0.43903743315508026,0.3418230563002681,0.7239669421487603,0.6451612903225806
1113,Arizona St,1985,2020,2019,11,22,10,0.6,77.8125,73.0625,26.59375,59.46875,7.25,21.25,17.375,25.90625,12.15625,27.8125,13.59375,13.59375,6.21875,3.21875,19.90625,24.21875,58.6875,8.5625,25.5,16.0625,22.65625,10,25.21875,13.28125,13.90625,6.34375,3.46875,21.65625,0.44718864950078824,0.3411764705882353,0.6706875753920386,0.4126730564430245,0.33578431372549017,0.7089655172413794,0.6875
1114,Ark Little Rock,1985,2020,2011,16,17,16,0.8,66.27272727272727,67.54545454545455,21.96969696969697,53.121212121212125,6.696969696969697,16.848484848484848,15.636363636363637,22.515151515151516,10.303030303030303,22.181818181818183,11.030303030303031,11.636363636363637,5.696969696969697,2.3636363636363638,20.727272727272727,22.575757575757574,51,6.151515151515151,18.09090909090909,16.242424242424242,23.12121212121212,10.393939393939394,24.818181818181817,12.424242424242424,13.545454545454545,4.181818181818182,3.787878787878788,20.303030303030305,0.4135767256132344,0.39748201438848924,0.6944818304172274,0.44266191325014853,0.34003350083752093,0.7024901703800787,0.5151515151515151
