Season,DayNum,team1_TeamID,team1_GameScore,team2_TeamID,team2_GameScore,WLoc,NumOT,outcome,team1_adjd,team1_adjemn,team1_adjo,team1_adjt,team1_Ast,team1_Blk,team1_DR,team1_FG3P,team1_FGA,team1_FGA3,team1_FGM,team1_FGM3,team1_FGP,team1_FirstD1Season,team1_FTA,team1_FTM,team1_FTP,team1_L,team1_L_tourn,team1_L_tourney,team1_LastD1Season,team1_luck,team1_oppds,team1_opponent_Ast,team1_opponent_Blk,team1_opponent_DR,team1_opponent_FG3P,team1_opponent_FGA,team1_opponent_FGA3,team1_opponent_FGM,team1_opponent_FGM3,team1_opponent_FGP,team1_opponent_FTA,team1_opponent_FTM,team1_opponent_FTP,team1_opponent_OR,team1_opponent_PF,team1_opponent_Score,team1_opponent_Stl,team1_opponent_TO,team1_oppos,team1_OR,team1_PF,team1_Score,team1_Seed,team1_Stl,team1_TeamName,team1_TO,team1_W,team1_W_tourn,team1_W_tourney,team1_WP,team1_WP_5,team2_adjd,team2_adjemn,team2_adjo,team2_adjt,team2_Ast,team2_Blk,team2_DR,team2_FG3P,team2_FGA,team2_FGA3,team2_FGM,team2_FGM3,team2_FGP,team2_FirstD1Season,team2_FTA,team2_FTM,team2_FTP,team2_L,team2_L_tourn,team2_L_tourney,team2_LastD1Season,team2_luck,team2_oppds,team2_opponent_Ast,team2_opponent_Blk,team2_opponent_DR,team2_opponent_FG3P,team2_opponent_FGA,team2_opponent_FGA3,team2_opponent_FGM,team2_opponent_FGM3,team2_opponent_FGP,team2_opponent_FTA,team2_opponent_FTM,team2_opponent_FTP,team2_opponent_OR,team2_opponent_PF,team2_opponent_Score,team2_opponent_Stl,team2_opponent_TO,team2_oppos,team2_OR,team2_PF,team2_Score,team2_Seed,team2_Stl,team2_TeamName,team2_TO,team2_W,team2_W_tourn,team2_W_tourney,team2_WP,team2_WP_5
2018,134,1347,71,1254,61,N,0,W,102.9,3.49,102.9,63,11.875,2.90625,23,0.3510028653295129,54.84375,21.8125,23.28125,7.65625,0.42450142450142453,1985,17.34375,12.71875,0.7333333333333333,12,NA,3,2020,0.063,106.9,11.28125,3.28125,22.8125,0.3415384615384615,52.78125,20.3125,22.65625,6.9375,0.42924807578448787,16.59375,12.625,0.7608286252354048,9.09375,16.78125,64.875,5.375,13.03125,102.8,10.8125,16.75,66.9375,16,6.3125,Radford,12,20,NA,0,0.625,1,110.6,-6.06,102.3,71.6,12.333333333333334,3.1515151515151514,27.03030303030303,0.3484646194926569,58.36363636363637,22.696969696969695,26.575757575757574,7.909090909090909,0.4553478712357217,1985,22.454545454545453,15.636363636363637,0.6963562753036437,16,NA,NA,2020,0.012,108.9,13.121212121212121,2.696969696969697,24.78787878787879,0.32724719101123595,62.878787878787875,21.575757575757574,27.87878787878788,7.0606060606060606,0.44337349397590364,20.181818181818183,14,0.6936936936936936,11.545454545454545,20.363636363636363,76.81818181818181,6.606060606060606,11.93939393939394,100.2,10.515151515151516,19.636363636363637,76.6969696969697,16,5.575757575757576,LIU Brooklyn,14.121212121212121,17,NA,NA,0.5151515151515151,1
2014,139,1438,78,1272,60,N,0,W,88.3,1.57,114.8,59.5,13.088235294117647,3.9705882352941178,24.647058823529413,0.36452241715399614,50.970588235294116,15.088235294117647,23.058823529411764,5.5,0.45239469128678594,1985,21.58823529411765,14.323529411764707,0.6634877384196185,6,NA,4,2020,0.012,100.8,9.735294117647058,3.4411764705882355,20.470588235294116,0.3190394511149228,50.55882352941177,17.147058823529413,19.441176470588236,5.470588235294118,0.3845258871436882,16.352941176470587,10.941176470588236,0.6690647482014389,8.852941176470589,18.441176470588236,55.294117647058826,5.117647058823529,11.441176470588236,109.4,10.911764705882353,16.058823529411764,65.94117647058823,1,5.323529411764706,Virginia,10.205882352941176,28,NA,6,0.8235294117647058,0.8,97.1,0.02,112.4,67.5,17,4.774193548387097,24.70967741935484,0.33534136546184734,59.03225806451613,16.06451612903226,28.032258064516128,5.387096774193548,0.4748633879781421,1985,23.580645161290324,15.387096774193548,0.652530779753762,9,7,NA,2020,0.048,101.1,13.258064516129032,4.032258064516129,22.419354838709676,0.3099630996309963,59.41935483870968,17.483870967741936,25.870967741935484,5.419354838709677,0.4353963083604777,20,13,0.65,12.258064516129032,19.903225806451612,70.16129032258064,8,14.64516129032258,108.3,12.67741935483871,18.032258064516128,76.83870967741936,8,8.64516129032258,Memphis,13.387096774193548,22,4,NA,0.7096774193548387,0.4
2004,139,1210,57,1130,54,N,0,W,88.8,0.97,113.5,69.1,15.78125,4.84375,26.09375,0.3741935483870968,58.375,19.375,27.4375,7.25,0.47002141327623126,1985,23,15.9375,0.6929347826086957,9,NA,6,2020,0.008,97.1,12.46875,3.53125,23.25,0.2942122186495177,58.90625,19.4375,22.75,5.71875,0.38620689655172413,24.28125,16.0625,0.6615186615186616,14.0625,20.125,67.28125,7.3125,17.28125,110.8,11.375,21.21875,78.0625,3,8.84375,Georgia Tech,15.46875,23,NA,10,0.71875,0.8,95.1,-2.14,110.5,62.6,15.90625,3.03125,23.71875,0.3191489361702128,53.46875,11.75,24.25,3.75,0.45353594389246055,1985,24.3125,16.5,0.6786632390745502,9,6,NA,2020,0.045,99,12.40625,3.59375,20.21875,0.32367972742759793,57.5625,18.34375,23.25,5.9375,0.40390879478827363,16.125,11.3125,0.7015503875968992,13.21875,19.96875,63.75,7.1875,14.03125,106.2,12.8125,15.90625,68.75,6,7.03125,Boston College,13.375,23,6,NA,0.71875,0.8
2019,137,1439,66,1387,52,N,0,W,94,-6.26,118.1,63.7,15.34375,2.3125,23.6875,0.3940949935815148,54.15625,24.34375,25.75,9.59375,0.47547605308713214,1985,17.03125,12.90625,0.7577981651376147,8,NA,6,2020,-0.005,99.9,12.15625,2.90625,21,0.33177022274325907,53.15625,26.65625,21.5625,8.84375,0.4056437389770723,14.03125,10.125,0.7216035634743875,8.9375,16.3125,62.09375,5.0625,14.09375,108.3,8.90625,15.28125,74,4,6.65625,Virginia Tech,11.375,24,NA,6,0.75,0.6,96.2,-1.44,102.2,66.4,12.971428571428572,4.057142857142857,25.942857142857143,0.30828220858895705,57.142857142857146,18.62857142857143,23.885714285714286,5.742857142857143,0.418,1985,22.65714285714286,13.542857142857143,0.5977301387137453,12,3,NA,2020,0.044,103.9,12.2,3.914285714285714,24.457142857142856,0.3143254520166898,54.285714285714285,20.542857142857144,22.228571428571428,6.457142857142857,0.4094736842105263,17.857142857142858,12.82857142857143,0.7184,8.8,18.857142857142858,63.74285714285714,5.914285714285715,12.971428571428572,104.4,13.82857142857143,17.485714285714284,67.05714285714286,13,7.085714285714285,St Louis,12.714285714285714,23,2,NA,0.6571428571428571,0.8
2008,136,1401,67,1140,62,N,0,W,92.3,-5.13,112.3,61.8,13.333333333333334,4.212121212121212,27.242424242424242,0.3560885608856088,54.303030303030305,16.424242424242426,25.242424242424242,5.848484848484849,0.46484375,1985,23.181818181818183,14.787878787878787,0.6379084967320261,10,NA,7,2020,0.004,99.1,11.151515151515152,3.696969696969697,21.606060606060606,0.3390119250425894,57.878787878787875,17.78787878787879,22.78787878787879,6.03030303030303,0.39371727748691104,15.515151515151516,10.333333333333334,0.666015625,10.696969696969697,19.545454545454547,61.93939393939394,5.515151515151516,11.454545454545455,107.4,11.696969696969697,17,71.12121212121212,9,4.606060606060606,Texas A&M,12.636363636363637,23,NA,5,0.696969696969697,0.6,91.7,-4.23,107.4,67.8,16.88235294117647,3.911764705882353,28.5,0.3746630727762803,56.3235294117647,21.823529411764707,25.941176470588236,8.176470588235293,0.4605744125326371,1985,21.264705882352942,14,0.6583679114799447,7,5,NA,2020,0.027,102.7,10.264705882352942,2.1176470588235294,23.794117647058822,0.29510961214165266,58.5,17.441176470588236,22.558823529411764,5.147058823529412,0.38562091503267976,18.058823529411764,12.852941176470589,0.7117263843648208,10.411764705882353,19.38235294117647,63.11764705882353,6.9411764705882355,13.647058823529411,104.2,10.5,17.735294117647058,74.05882352941177,8,5.911764705882353,BYU,14.264705882352942,27,2,NA,0.7941176470588235,0.8
2017,135,1425,75,1344,71,N,0,W,100.7,-3.37,114.2,68.7,15.303030303030303,5.424242424242424,25.303030303030305,0.3632538569424965,59.90909090909091,21.606060606060606,27.181818181818183,7.848484848484849,0.45371775417298943,1985,22.303030303030305,16.484848484848484,0.7391304347826086,9,NA,6,2020,0.079,103.3,14.484848484848484,3.3333333333333335,24.272727272727273,0.3645970937912814,62.84848484848485,22.939393939393938,27.060606060606062,8.363636363636363,0.4305689488910318,15,10.696969696969697,0.7131313131313132,11.454545454545455,18.848484848484848,73.18181818181819,5.575757575757576,12.818181818181818,108.8,10.787878787878787,15.909090909090908,78.6969696969697,11,7.242424242424242,USC,11.151515151515152,24,NA,4,0.7272727272727273,0.6,96,-4.48,108.5,66.2,14.1875,3,24.5625,0.368,54.5,19.53125,24.34375,7.1875,0.4466743119266055,1985,20.8125,14.375,0.6906906906906907,12,8,NA,2020,0.014,101.2,11.875,2.875,24.96875,0.32679738562091504,55.71875,19.125,24.5625,6.25,0.44083006169377453,16.71875,11.25,0.6728971962616822,9.59375,19.3125,66.625,6.3125,13.96875,109.1,8.96875,17.125,70.25,11,6.71875,Providence,12.59375,20,8,NA,0.625,0.8
2019,136,1268,79,1125,77,N,0,W,94.1,-4.92,113.4,66,13.21875,4.75,28.1875,0.3531202435312024,55.53125,20.53125,25.21875,7.25,0.45413618458075405,1985,18.25,13.65625,0.7482876712328768,10,NA,7,2020,-0.004,99.1,12.09375,3.4375,21.34375,0.31978319783197834,58.59375,23.0625,23.25,7.375,0.3968,15.5625,11.1875,0.7188755020080321,9.25,17.59375,65.0625,7.125,9.5,109.8,10.96875,15.46875,71.34375,6,4.34375,Maryland,13.1875,22,NA,7,0.6875,0.4,101.5,3.78,115.6,71.3,19.6,3.8,29.666666666666668,0.37067938021454117,63.733333333333334,27.966666666666665,31.666666666666668,10.366666666666667,0.4968619246861925,2000,17.9,13.166666666666666,0.7355679702048418,5,2,NA,2020,0.025,105.6,12.166666666666666,3.7,25.933333333333334,0.34638554216867473,63.766666666666666,22.133333333333333,27.333333333333332,7.666666666666667,0.4286461055933089,17.666666666666668,12.333333333333334,0.6981132075471698,9.5,16.533333333333335,74.66666666666667,6.2,12.233333333333333,103.6,8.9,15.7,86.86666666666666,11,6.666666666666667,Belmont,11.6,25,1,NA,0.8333333333333334,0.8
2007,137,1305,77,1166,71,N,1,W,101.2,1.53,117.2,66.3,16.548387096774192,4.129032258064516,26.548387096774192,0.4135472370766488,57.38709677419355,18.096774193548388,28,7.483870967741935,0.48791455874086564,1985,18.806451612903224,14.193548387096774,0.7547169811320755,4,NA,2,2020,0.03,102.2,13.419354838709678,2.6129032258064515,20.096774193548388,0.3168498168498169,60.45161290322581,17.612903225806452,24.741935483870968,5.580645161290323,0.40928495197438636,16.93548387096774,12.193548387096774,0.7200000000000001,11.483870967741936,17.516129032258064,67.25806451612904,5.741935483870968,11.516129032258064,104.2,11.612903225806452,16.70967741935484,77.6774193548387,7,5.451612903225806,Nevada,13.03225806451613,27,NA,2,0.8709677419354839,0.6,95.3,4.1,113.8,62.7,13.40625,2.5625,22.5,0.3435374149659864,49.71875,18.375,22.1875,6.3125,0.4462602137020742,1985,21.8125,16.46875,0.7550143266475645,10,2,NA,2020,-0.023,99.4,11.75,3.25,20.34375,0.3509933774834437,51.28125,18.875,21.28125,6.625,0.4149908592321755,16.21875,11.25,0.6936416184971098,10,19.875,60.4375,5.875,13.875,108.3,10.28125,16.6875,67.15625,10,6.25,Creighton,12.84375,22,2,NA,0.6875,0.8
2007,137,1246,67,1437,58,N,0,W,95.3,8.21,117,65.8,15.875,4.8125,25.65625,0.35702479338842974,55.1875,18.90625,26.4375,6.75,0.47904869762174407,1985,19.875,13.90625,0.699685534591195,11,NA,8,2020,-0.029,97.8,12.9375,3.1875,20.5625,0.3282967032967033,60.40625,22.75,24.71875,7.46875,0.4092084842214175,16.40625,10.46875,0.638095238095238,12.71875,17.6875,67.375,7,13.15625,111,10.78125,15.84375,73.53125,8,5.96875,Kentucky,14.6875,21,NA,6,0.65625,0.4,93.3,2.82,113.4,65.8,12.64516129032258,3.2903225806451615,23.032258064516128,0.35276532137518685,55.12903225806452,21.580645161290324,23.225806451612904,7.612903225806452,0.42129900526623754,1985,23.096774193548388,18.096774193548388,0.7835195530726257,10,6,NA,2020,-0.036,99.5,11.870967741935484,4.419354838709677,21.032258064516128,0.3550387596899225,51.83870967741935,20.806451612903224,21.225806451612904,7.387096774193548,0.4094586185438706,21.35483870967742,14.838709677419354,0.6948640483383686,10.935483870967742,20.193548387096776,64.6774193548387,6.451612903225806,15.806451612903226,110.5,13.225806451612904,19.387096774193548,72.16129032258064,9,7.935483870967742,Villanova,13.64516129032258,21,5,NA,0.6774193548387096,0.8
2009,137,1257,74,1287,54,N,0,W,85.2,-0.19,111.2,66.9,16.575757575757574,6.181818181818182,25.424242424242426,0.3604336043360434,59.42424242424242,22.363636363636363,26.78787878787879,8.06060606060606,0.450790413054564,1985,19.12121212121212,12.303030303030303,0.6434231378763867,5,NA,3,2020,0.068,99,11.666666666666666,3.303030303030303,23.636363636363637,0.30442477876106194,56.39393939393939,17.12121212121212,22.181818181818183,5.212121212121212,0.3933369156367545,17.727272727272727,12.030303030303031,0.6786324786324787,11.878787878787879,16.939393939393938,61.60606060606061,6.7272727272727275,16.393939393939394,108.6,12.575757575757576,17.151515151515152,73.93939393939394,1,9.272727272727273,Louisville,13.666666666666666,28,NA,9,0.8484848484848485,1,101.3,3.49,102,65.3,12.40625,3.96875,24.8125,0.3273092369477912,54.5,15.5625,23.71875,5.09375,0.43520642201834864,1985,23.21875,16.8125,0.7240915208613729,15,1,NA,2020,0.015,105.5,13.1875,3.875,20.8125,0.3652312599681021,54.9375,19.59375,23.25,7.15625,0.4232081911262799,21.875,15.03125,0.6871428571428572,10.375,19.3125,68.6875,6.78125,12.375,103.6,13.5625,19.21875,69.34375,16,6.40625,Morehead St,15.40625,17,1,NA,0.53125,0.6
2011,137,1228,73,1424,62,N,0,W,93.1,3.15,113.3,64.8,16.59375,4.625,24.59375,0.3869257950530035,56.34375,17.6875,26.34375,6.84375,0.46755407653910147,1985,16.125,11.75,0.7286821705426356,13,NA,10,2020,-0.074,98.3,12.125,2.90625,21.625,0.3050314465408805,57.03125,19.875,22.875,6.0625,0.4010958904109589,18.53125,13.40625,0.7234401349072512,11.53125,16.375,65.21875,5.5625,12.25,110.6,10.21875,17.59375,71.28125,9,5.5625,Illinois,12.71875,19,NA,8,0.59375,0.4,92.9,1.85,110.6,66.4,15.53125,3.78125,23.9375,0.33146067415730335,55.6875,16.6875,25.65625,5.53125,0.4607182940516274,1985,21.84375,15.0625,0.6895565092989986,8,7,NA,2020,0.003,100.2,10.53125,2.5625,22.34375,0.3238434163701068,52.8125,17.5625,21.125,5.6875,0.4,21.09375,14.6875,0.6962962962962963,11.1875,19.71875,62.625,5.0625,16.21875,106.2,11.25,19.34375,71.90625,8,8.125,UNLV,12.65625,24,2,NA,0.75,0.8
2007,136,1326,78,1148,57,N,0,W,91.7,-1.71,121,64.9,15.575757575757576,5.9393939393939394,24.515151515151516,0.36336779911373707,55.696969696969695,20.515151515151516,26.272727272727273,7.454545454545454,0.4717083786724701,1985,19.606060606060606,13.636363636363637,0.6955177743431221,3,NA,3,2020,0.057,99.2,12.545454545454545,2.484848484848485,21.303030303030305,0.3164739884393064,57.333333333333336,20.96969696969697,22.757575757575758,6.636363636363637,0.39693446088794926,11.727272727272727,8,0.6821705426356589,11.575757575757576,17.393939393939394,60.15151515151515,5.121212121212121,14.030303030303031,109,11.181818181818182,13.575757575757576,73.63636363636364,1,6.818181818181818,Ohio St,11.757575757575758,30,NA,11,0.9090909090909091,1,106.3,-5.1,104.1,63.3,12.606060606060606,3.393939393939394,22.96969696969697,0.3806646525679758,53.60606060606061,20.060606060606062,23.363636363636363,7.636363636363637,0.43583945732052004,1987,20.545454545454547,14.93939393939394,0.7271386430678466,11,1,NA,2020,0.06,108.8,13,3.1818181818181817,21.545454545454547,0.32965299684542587,55.333333333333336,19.21212121212121,24.333333333333332,6.333333333333333,0.4397590361445783,16.181818181818183,10.727272727272727,0.6629213483146066,11.181818181818182,18.666666666666668,65.72727272727273,6.878787878787879,13.93939393939394,100.4,11.969696969696969,16.12121212121212,69.3030303030303,16,6.0606060606060606,Central Conn,14.212121212121213,22,0,NA,0.6666666666666666,1
2013,137,1242,64,1443,57,N,0,W,87.5,2.64,112.7,66.4,15.647058823529411,6.617647058823529,28.147058823529413,0.3673835125448029,55.470588235294116,16.41176470588235,26.61764705882353,6.029411764705882,0.47985153764581123,1985,22,16.11764705882353,0.7326203208556149,5,NA,3,2020,0.01,99.8,10.676470588235293,3.1176470588235294,21.058823529411764,0.3067226890756303,58.029411764705884,21,20.88235294117647,6.4411764705882355,0.35985808413583376,19.235294117647058,13.264705882352942,0.6896024464831805,11.411764705882353,18.38235294117647,61.470588235294116,6.911764705882353,12.852941176470589,106.8,10.970588235294118,16.970588235294116,75.38235294117646,1,7.176470588235294,Kansas,13.676470588235293,29,NA,13,0.8529411764705882,0.8,102.2,3.24,101.8,64.6,11.264705882352942,3.264705882352941,23.764705882352942,0.3323353293413173,54.029411764705884,19.647058823529413,23.264705882352942,6.529411764705882,0.43059335873707133,1985,20.5,13.941176470588236,0.6800573888091822,15,4,NA,2020,0.029,103.3,10.411764705882353,3.676470588235294,22.352941176470587,0.32767402376910015,54.588235294117645,17.323529411764707,23.323529411764707,5.676470588235294,0.42726293103448276,20.205882352941178,13.970588235294118,0.6914119359534207,10.705882352941176,19.029411764705884,66.29411764705883,6.147058823529412,13.882352941176471,100.9,11.911764705882353,18.941176470588236,67,16,6.088235294117647,WKU,15.058823529411764,19,0,NA,0.5588235294117647,0.8
2017,134,1243,95,1448,88,N,0,W,95.6,-5.31,113,66.2,14.969696969696969,3.787878787878788,23.242424242424242,0.3605546995377504,54,19.666666666666668,24.757575757575758,7.090909090909091,0.45847362514029183,1985,21.939393939393938,15.121212121212121,0.6892265193370166,13,NA,9,2020,-0.029,99,13.181818181818182,3.303030303030303,22.696969696969695,0.3831168831168831,55.303030303030305,18.666666666666668,23.484848484848484,7.151515151515151,0.4246575342465753,17.818181818181817,12.818181818181818,0.7193877551020409,11.181818181818182,19.575757575757574,66.93939393939394,6.303030303030303,15.181818181818182,110.6,9.515151515151516,17.727272727272727,71.72727272727273,11,7.818181818181818,Kansas St,13.06060606060606,20,NA,4,0.6060606060606061,0.6,104.7,4.51,120.9,70.7,15.5625,3.75,26.0625,0.38656716417910447,59.4375,20.9375,28.0625,8.09375,0.47213459516298634,1985,23.875,18.4375,0.7722513089005235,13,10,NA,2020,-0.043,100.6,14.125,3.8125,23.90625,0.35772357723577236,59.40625,23.0625,26.875,8.25,0.4523934771173067,22,15.90625,0.7230113636363636,9.90625,21.0625,77.90625,6.03125,11.53125,111.1,10.6875,20.09375,82.65625,11,5.46875,Wake Forest,11.8125,19,4,NA,0.59375,0.8
2016,136,1438,81,1214,45,N,0,W,91,4.98,120.6,61.3,14.333333333333334,2.9393939393939394,22.90909090909091,0.4049079754601227,52.81818181818182,14.818181818181818,25.727272727272727,6,0.48709122203098104,1985,17.12121212121212,12.909090909090908,0.7539823008849557,7,NA,3,2020,-0.04,99.5,10.030303030303031,2.212121212121212,20.333333333333332,0.34868421052631576,49.39393939393939,18.424242424242426,20.818181818181817,6.424242424242424,0.4214723926380368,16.666666666666668,11.606060606060606,0.6963636363636363,8,16.818181818181817,59.666666666666664,5.2727272727272725,12.06060606060606,112.1,8.969696969696969,16.363636363636363,70.36363636363636,1,5.484848484848484,Virginia,9.393939393939394,26,NA,9,0.7878787878787878,0.8,107.2,1.91,99.8,71.2,12.266666666666667,3.6666666666666665,27.233333333333334,0.30889235569422774,61.56666666666667,21.366666666666667,25.733333333333334,6.6,0.4179750947482404,1996,25.833333333333332,16.9,0.6541935483870968,10,1,NA,2020,0.157,108.7,10.733333333333333,4.033333333333333,26.133333333333333,0.33220338983050846,60.4,19.666666666666668,25.766666666666666,6.533333333333333,0.42660044150110377,22,16,0.7272727272727273,10.266666666666667,21.666666666666668,74.06666666666666,5.766666666666667,12.433333333333334,98.9,14.066666666666666,20.466666666666665,74.96666666666667,16,5.233333333333333,Hampton,13.866666666666667,20,0,NA,0.6666666666666666,0.8
2016,138,1211,82,1428,59,N,0,W,95.5,6.12,116.3,67.3,13.875,3,28.90625,0.37613293051359514,57.6875,20.6875,28,7.78125,0.48537378114842905,1985,20.6875,15.71875,0.7598187311178247,7,NA,2,2020,-0.038,103.8,10.625,2.84375,22.375,0.30265210608424337,60.5625,20.03125,24.28125,6.0625,0.40092879256965946,17.15625,12.125,0.7067395264116576,10.125,19.9375,66.75,5.5625,10.25,107.3,10.46875,17.59375,79.5,11,5,Gonzaga,11.34375,25,NA,1,0.78125,1,98.8,1.9,115.6,65.3,15.272727272727273,4.212121212121212,27.333333333333332,0.3604651162790698,55.484848484848484,20.848484848484848,26.848484848484848,7.515151515151516,0.4838885854724194,1985,21.303030303030305,15.272727272727273,0.716927453769559,8,7,NA,2020,0.112,100,10.818181818181818,3.6363636363636362,22.515151515151516,0.3676923076923077,61.78787878787879,19.696969696969695,25.666666666666668,7.242424242424242,0.4153997057381069,14.484848484848484,10.424242424242424,0.7196652719665272,10.636363636363637,19.78787878787879,69,6.2727272727272725,10.363636363636363,109.8,9.515151515151516,15.666666666666666,76.48484848484848,3,5.2727272727272725,Utah,12.151515151515152,25,11,NA,0.7575757575757576,0.8
2003,139,1338,74,1231,52,N,0,W,86.2,-8.24,114.8,64.7,17.766666666666666,4.1,25.366666666666667,0.35834896810506567,53.5,17.766666666666666,26.866666666666667,6.366666666666666,0.5021806853582554,1985,22.8,14.5,0.6359649122807017,4,NA,2,2020,-0.023,98.4,11.1,3.2666666666666666,19.733333333333334,0.30019120458891013,53.36666666666667,17.433333333333334,20.466666666666665,5.233333333333333,0.3835103060587133,18.4,12.666666666666666,0.6884057971014493,10.3,20.033333333333335,58.833333333333336,6.133333333333334,16.166666666666668,105.5,11.3,17.966666666666665,74.6,2,8.066666666666666,Pittsburgh,15.1,26,NA,4,0.8666666666666667,1,98.9,9.29,113.4,63.7,13.8125,5.34375,25.625,0.34826589595375723,54.9375,21.625,23.4375,7.53125,0.42662116040955633,1985,22.625,16.125,0.712707182320442,12,8,NA,2020,0.05,96.8,11.96875,3.53125,24.15625,0.2881679389312977,58.84375,16.375,24.28125,4.71875,0.41263940520446096,19.1875,13.71875,0.7149837133550488,12.125,20.15625,67,6.34375,10.5,107.2,11.21875,18.0625,70.53125,7,4.4375,Indiana,11.5,20,4,NA,0.625,0.6
2014,136,1217,61,1153,57,N,0,W,95.3,0.98,112.9,64.1,14.482758620689655,4.9655172413793105,23.75862068965517,0.3888888888888889,52.758620689655174,14.89655172413793,24.689655172413794,5.793103448275862,0.46797385620915033,1985,25.17241379310345,18.275862068965516,0.7260273972602739,4,NA,2,2020,0.02,104.3,10.89655172413793,3.6551724137931036,21.482758620689655,0.32613390928725705,52,15.96551724137931,21.344827586206897,5.206896551724138,0.4104774535809019,19,13.413793103448276,0.705989110707804,9.655172413793103,21.03448275862069,61.310344827586206,5.758620689655173,14.068965517241379,104.5,10.379310344827585,17.896551724137932,73.44827586206897,12,7.448275862068965,Harvard,11.551724137931034,25,NA,0,0.8620689655172413,1,90.4,-4.57,109.7,61.1,12.727272727272727,5.515151515151516,22.696969696969695,0.33507853403141363,55.63636363636363,17.363636363636363,23.757575757575758,5.818181818181818,0.42701525054466233,1985,21.727272727272727,15.393939393939394,0.7085076708507672,6,5,NA,2020,0.036,102.6,11.06060606060606,3.5454545454545454,20.848484848484848,0.3194192377495463,51.54545454545455,16.696969696969695,20.333333333333332,5.333333333333333,0.3944738389182833,18.181818181818183,12.333333333333334,0.6783333333333333,10.818181818181818,18.757575757575758,58.333333333333336,5.242424242424242,14.333333333333334,107.3,13.363636363636363,17.454545454545453,68.72727272727273,5,7.9393939393939394,Cincinnati,11.090909090909092,27,8,NA,0.8181818181818182,0.6
2013,138,1257,82,1161,56,N,0,W,84.8,2.15,117.7,65.8,15,4.235294117647059,23.88235294117647,0.330550918196995,58.05882352941177,17.61764705882353,25.852941176470587,5.823529411764706,0.44528875379939203,1985,22.529411764705884,16.029411764705884,0.7114882506527416,5,NA,5,2020,-0.016,97.2,10.323529411764707,3.5,21.823529411764707,0.31166666666666665,52.73529411764706,17.647058823529413,20.470588235294116,5.5,0.3881762409369771,17.794117647058822,11.529411764705882,0.6479338842975207,12.117647058823529,19.08823529411765,57.970588235294116,5.794117647058823,18.705882352941178,107.4,13.617647058823529,17.735294117647058,73.55882352941177,1,10.735294117647058,Louisville,12.676470588235293,29,NA,11,0.8529411764705882,1,98.8,-0.49,117.9,63.8,12.838709677419354,1.8064516129032258,25.516129032258064,0.33403361344537813,56.29032258064516,15.35483870967742,24.93548387096774,5.129032258064516,0.44297994269340973,1985,24.35483870967742,17.258064516129032,0.7086092715231788,8,7,NA,2020,0.02,98.6,9.612903225806452,3.3225806451612905,20.161290322580644,0.339344262295082,52.29032258064516,19.677419354838708,21.870967741935484,6.67741935483871,0.41826033312769895,19.161290322580644,13.129032258064516,0.6851851851851852,7.741935483870968,20.741935483870968,63.54838709677419,5.032258064516129,10.838709677419354,105.8,14.451612903225806,17.06451612903226,72.25806451612904,8,4.645161290322581,Colorado St,10.709677419354838,23,4,NA,0.7419354838709677,0.6
2005,154,1314,75,1228,70,N,0,W,89.7,4.26,122.5,73.1,19.322580645161292,3.838709677419355,26.548387096774192,0.4003496503496503,61.354838709677416,18.451612903225808,30.451612903225808,7.387096774193548,0.49631966351209256,1985,27.870967741935484,20.483870967741936,0.7349537037037037,4,NA,3,2020,0.011,97.1,13.258064516129032,5.193548387096774,20.806451612903224,0.34153400868306805,60.45161290322581,22.29032258064516,24.387096774193548,7.612903225806452,0.40341515474919953,19.29032258064516,13.870967741935484,0.7190635451505017,11.774193548387096,22.35483870967742,70.25806451612904,9.129032258064516,19.032258064516128,108.7,13.774193548387096,18.129032258064516,88.7741935483871,1,10.387096774193548,North Carolina,16.677419354838708,27,NA,8,0.8709677419354839,0.8,89.6,0.31,122.3,64.1,18.575757575757574,3.4242424242424243,23.393939393939394,0.3991655076495132,57.60606060606061,21.78787878787879,28.151515151515152,8.696969696969697,0.4886901630720673,1985,17.151515151515152,12.424242424242424,0.724381625441696,1,0,NA,2020,-0.007,99.1,12.303030303030303,2.3636363636363638,20.515151515151516,0.36279926335174956,53.303030303030305,16.454545454545453,21.939393939393938,5.96969696969697,0.4115974985787379,15.515151515151516,10.272727272727273,0.662109375,10.272727272727273,15.545454545454545,60.121212121212125,4.7272727272727275,15.303030303030303,107.3,10.969696969696969,15.515151515151516,77.42424242424242,1,7.636363636363637,Illinois,11.121212121212121,32,13,NA,0.9696969696969697,0.8
